datetime,Hydro pumped storage consumption,Battery Consumption,Cross border electricity trading,Hydro Run-of-River,Biomass,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Battery,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation
2026-05-19 00:00:00,,0.0,5612.6,2749.0,379.0,,8.0,377.0,12072.0,574.0,257.0,,3.0,1733.0,,0.0,2314.0,0.0,26002.0,23688.0,24.1,30.7
2026-05-19 00:15:00,,0.0,6004.8,2695.0,380.0,,8.0,380.0,10566.0,574.0,270.0,,0.0,1732.0,,0.0,2387.0,0.0,25629.0,23242.0,24.6,33.2
2026-05-19 00:30:00,,,5794.5,2684.0,379.0,,8.0,381.0,10038.0,574.0,300.0,,,1734.0,,0.0,2529.0,0.0,25003.0,22474.0,25.9,34.7
2026-05-19 00:45:00,,,5626.6,2708.0,383.0,,8.0,380.0,9976.0,574.0,290.0,,,1734.0,,0.0,2625.0,0.0,24822.0,22197.0,26.5,35.2
2026-05-19 01:00:00,,,5586.0,2674.0,382.0,,8.0,377.0,10017.0,574.0,248.0,,,1733.0,,0.0,2699.0,0.0,24655.0,21956.0,26.7,35.1
2026-05-19 01:15:00,,,5551.0,2645.0,380.0,,8.0,383.0,9922.0,574.0,230.0,,,1729.0,,0.0,2796.0,0.0,24356.0,21560.0,27.2,35.5
2026-05-19 01:30:00,,,5554.0,2608.0,383.0,,8.0,380.0,9623.0,574.0,229.0,,,1722.0,,0.0,2934.0,0.0,24113.0,21179.0,27.9,36.4
2026-05-19 01:45:00,,,5557.0,2603.0,385.0,,8.0,381.0,9373.0,574.0,214.0,,,1729.0,,0.0,3044.0,0.0,23788.0,20744.0,28.7,37.2
2026-05-19 02:00:00,,,5209.3,2579.0,383.0,,8.0,378.0,9481.0,574.0,190.0,,,1734.0,,0.0,3084.0,0.0,23911.0,20827.0,28.5,37.0
2026-05-19 02:15:00,,,5206.0,2573.0,382.0,,8.0,383.0,9306.0,574.0,190.0,,,1733.0,,0.0,3085.0,0.0,23687.0,20602.0,28.7,37.3
2026-05-19 02:30:00,,,5337.0,2575.0,379.0,,8.0,382.0,9233.0,574.0,190.0,,,1732.0,,0.0,3010.0,0.0,23521.0,20511.0,28.6,37.2
2026-05-19 02:45:00,,,5236.0,2571.0,376.0,,8.0,382.0,9260.0,573.0,188.0,,,1733.0,,0.0,2959.0,0.0,23551.0,20592.0,28.3,36.9
2026-05-19 03:00:00,,,5438.0,2603.0,363.0,,8.0,382.0,9229.0,574.0,170.0,,,1730.0,,0.0,2937.0,0.0,23522.0,20585.0,28.3,36.9
2026-05-19 03:15:00,,,5439.0,2572.0,364.0,,8.0,382.0,9016.0,573.0,170.0,,,1728.0,,0.0,2913.0,0.0,23302.0,20389.0,28.3,37.2
2026-05-19 03:30:00,,,5444.0,2561.0,362.0,,8.0,381.0,9107.0,573.0,170.0,,,1725.0,,0.0,2882.0,0.0,23359.0,20477.0,28.0,36.9
2026-05-19 03:45:00,0.0,,5438.0,2556.0,365.0,,8.0,382.0,9218.0,574.0,170.0,1.0,,1726.0,,0.0,2785.0,0.0,23319.0,20534.0,27.7,36.3
2026-05-19 04:00:00,0.0,,5615.0,2553.0,353.0,,8.0,379.0,9280.0,574.0,169.0,75.0,,1729.0,,1.0,2641.0,0.0,23291.0,20649.0,27.0,35.6
2026-05-19 04:15:00,0.0,,5613.0,2558.0,353.0,,8.0,384.0,9481.0,574.0,170.0,78.0,,1725.0,,1.0,2548.0,0.0,23470.0,20921.0,26.4,34.9
2026-05-19 04:30:00,0.0,,5520.0,2547.0,350.0,,8.0,383.0,9308.0,573.0,170.0,79.0,,1724.0,,1.0,2452.0,0.0,23640.0,21187.0,25.8,34.8
2026-05-19 04:45:00,0.0,,5525.0,2555.0,347.0,,8.0,381.0,9741.0,574.0,170.0,79.0,,1723.0,,2.0,2366.0,0.0,23656.0,21288.0,25.4,33.7
2026-05-19 05:00:00,0.0,0.0,5517.0,2737.0,345.0,,8.0,382.0,9759.0,574.0,190.0,79.0,3.0,1727.0,,1.0,2307.0,0.0,24238.0,21930.0,25.4,34.1
2026-05-19 05:15:00,0.0,0.0,5508.0,2716.0,348.0,,8.0,382.0,9916.0,574.0,204.0,79.0,0.0,1729.0,,2.0,2239.0,0.0,24397.0,22156.0,24.9,33.6
2026-05-19 05:30:00,0.0,,5556.6,2756.0,347.0,,8.0,381.0,10175.0,573.0,221.0,79.0,,1732.0,,2.0,2128.0,2.0,24554.0,22422.0,24.6,32.9
2026-05-19 05:45:00,0.0,,5741.1,2791.0,350.0,,8.0,378.0,10256.0,574.0,244.0,83.0,,1735.0,,2.0,2083.0,25.0,25051.0,22941.0,24.2,32.9
2026-05-19 06:00:00,0.0,0.0,6228.0,3157.0,346.0,,8.0,381.0,10515.0,574.0,368.0,202.0,3.0,1742.0,,4.0,2024.0,171.0,26711.0,24512.0,24.9,34.4
2026-05-19 06:15:00,0.0,,6408.3,3312.0,349.0,,8.0,381.0,10638.0,574.0,425.0,207.0,,1741.0,,5.0,1937.0,464.0,27691.0,25285.0,25.5,35.6
2026-05-19 06:30:00,0.0,0.0,6703.9,3408.0,352.0,,8.0,379.0,10734.0,573.0,493.0,253.0,23.0,1741.0,,5.0,1849.0,898.0,28527.0,25775.0,26.6,37.1
2026-05-19 06:45:00,0.0,0.0,6876.4,3457.0,353.0,,8.0,381.0,10765.0,573.0,508.0,265.0,217.0,1736.0,,3.0,1774.0,1479.0,29365.0,26109.0,27.7,38.7
2026-05-19 07:00:00,,0.0,6231.2,3584.0,371.0,,8.0,380.0,10753.0,573.0,506.0,,703.0,1734.0,,2.0,1737.0,2274.0,31092.0,27079.0,29.1,41.3
2026-05-19 07:15:00,,0.0,6948.0,3622.0,369.0,,8.0,379.0,10539.0,572.0,505.0,,768.0,1733.0,,2.0,1646.0,3202.0,31730.0,26880.0,31.3,43.9
2026-05-19 07:30:00,,0.0,7066.0,3593.0,359.0,,8.0,381.0,10437.0,568.0,485.0,,351.0,1731.0,,2.0,1522.0,4294.0,32758.0,26940.0,33.0,46.3
2026-05-19 07:45:00,,0.0,7072.0,3543.0,359.0,,8.0,377.0,10417.0,560.0,453.0,,271.0,1730.0,,2.0,1401.0,5358.0,33324.0,26563.0,35.0,48.2
2026-05-19 08:00:00,,0.0,7229.0,3357.0,350.0,,8.0,378.0,10318.0,559.0,439.0,,156.0,1731.0,,1.0,1332.0,6621.0,34048.0,26094.0,37.2,50.4
2026-05-19 08:15:00,,0.0,7240.0,3205.0,354.0,,8.0,386.0,10033.0,553.0,364.0,,74.0,1732.0,,0.0,1300.0,7799.0,34410.0,25311.0,39.5,52.8
2026-05-19 08:30:00,,,7147.0,3087.0,359.0,,8.0,392.0,9661.0,549.0,305.0,,,1729.0,,0.0,1289.0,8881.0,34645.0,24475.0,41.8,55.1
2026-05-19 08:45:00,,,7158.0,3043.0,360.0,,8.0,401.0,8544.0,549.0,303.0,,,1725.0,,0.0,1334.0,9734.0,34375.0,23307.0,44.6,58.9
2026-05-19 09:00:00,,,7058.0,2885.0,363.0,,30.0,425.0,8130.0,550.0,234.0,,,1724.0,,0.0,1406.0,10638.0,34263.0,22219.0,46.9,60.9
2026-05-19 09:15:00,,,7066.0,2584.0,362.0,,32.0,450.0,7216.0,549.0,214.0,,,1725.0,,0.0,1491.0,11518.0,34021.0,21012.0,49.1,64.0
2026-05-19 09:30:00,,,7027.0,2514.0,363.0,,31.0,462.0,6274.0,549.0,203.0,,,1723.0,,0.0,1546.0,12316.0,33510.0,19648.0,52.2,67.3
2026-05-19 09:45:00,,,7006.0,2507.0,363.0,,8.0,477.0,5731.0,549.0,194.0,,,1715.0,,0.0,1598.0,13115.0,33459.0,18746.0,54.8,69.8
2026-05-19 10:00:00,,,7097.0,2397.0,364.0,,8.0,477.0,4954.0,549.0,150.0,,,1704.0,,0.0,1619.0,13812.0,32895.0,17464.0,57.4,72.6
2026-05-19 10:15:00,,,7028.0,2416.0,361.0,,8.0,500.0,3621.0,549.0,363.0,,,1699.0,,0.0,1614.0,14528.0,32889.0,16747.0,60.3,77.3
2026-05-19 10:30:00,,-86.0,7037.0,2366.0,361.0,,8.0,497.0,3139.0,550.0,110.0,,0.0,1695.0,,0.0,1645.0,15108.0,32426.0,15673.0,62.1,79.0
2026-05-19 10:45:00,,-117.0,7035.0,2342.0,362.0,,8.0,498.0,2928.0,547.0,107.0,,0.0,1688.0,,0.0,1658.0,15568.0,31931.0,14705.0,64.5,80.1
2026-05-19 11:00:00,,-75.0,6844.2,2283.0,362.0,,25.0,498.0,2996.0,548.0,72.0,,0.0,1685.0,,0.0,1712.0,15863.0,31832.0,14257.0,65.5,80.0
2026-05-19 11:15:00,,,6778.6,2254.0,362.0,,31.0,501.0,2820.0,549.0,67.0,,,1681.0,,0.0,1748.0,16262.0,31666.0,13656.0,67.1,80.8
2026-05-19 11:30:00,,,6293.5,2260.0,363.0,,31.0,500.0,2592.0,550.0,66.0,,,1675.0,,0.0,1797.0,16814.0,31440.0,12829.0,69.5,82.0
2026-05-19 11:45:00,,-447.0,6077.9,2266.0,364.0,,31.0,500.0,2678.0,549.0,64.0,,0.0,1672.0,,0.0,1866.0,17145.0,31315.0,12304.0,71.1,82.0
2026-05-19 12:00:00,,-863.0,5638.1,2214.0,373.0,,31.0,498.0,2561.0,549.0,64.0,,0.0,1673.0,,0.0,1921.0,17281.0,30587.0,11385.0,73.2,82.5
2026-05-19 12:15:00,,-1384.0,5644.1,2194.0,371.0,,31.0,489.0,2597.0,549.0,64.0,,0.0,1678.0,,0.0,2026.0,17194.0,29881.0,10661.0,75.0,82.4
2026-05-19 12:30:00,,-1574.0,5496.0,2194.0,371.0,,31.0,481.0,2702.0,548.0,65.0,,0.0,1674.0,,2.0,2149.0,17105.0,29663.0,10407.0,75.6,82.1
2026-05-19 12:45:00,,-1585.0,5377.6,2191.0,371.0,,31.0,482.0,3032.0,548.0,66.0,,0.0,1661.0,,6.0,1670.0,16880.0,29282.0,10726.0,74.2,80.7
2026-05-19 13:00:00,,-1451.0,5347.9,2092.0,371.0,,29.0,481.0,3139.0,548.0,128.0,,0.0,1660.0,,5.0,1627.0,16798.0,29373.0,10943.0,73.4,80.2
2026-05-19 13:15:00,,-1463.0,5354.6,2105.0,373.0,,28.0,453.0,3148.0,548.0,244.0,,0.0,1659.0,,4.0,1700.0,16789.0,29622.0,11129.0,73.5,80.5
2026-05-19 13:30:00,,-1372.0,5323.4,2089.0,372.0,,28.0,408.0,3053.0,548.0,184.0,,0.0,1657.0,,12.0,1806.0,17236.0,30079.0,11025.0,74.0,81.2
2026-05-19 13:45:00,,-1399.0,5627.1,2073.0,371.0,,28.0,381.0,3011.0,548.0,70.0,,0.0,1657.0,,7.0,2088.0,17020.0,30151.0,11036.0,73.6,81.4
2026-05-19 14:00:00,,-1401.0,6174.9,2160.0,370.0,,31.0,378.0,3095.0,548.0,71.0,,0.0,1660.0,,12.0,2193.0,16546.0,30351.0,11600.0,72.2,80.9
2026-05-19 14:15:00,,-1384.0,6150.7,2157.0,370.0,205.0,31.0,375.0,3222.0,548.0,67.0,,0.0,1659.0,,9.0,2332.0,15871.0,30621.0,12409.0,69.7,79.5
2026-05-19 14:30:00,,,6295.0,2145.0,371.0,204.0,31.0,378.0,3160.0,548.0,68.0,,,1655.0,,3.0,2832.0,15502.0,30765.0,12428.0,69.8,79.8
2026-05-19 14:45:00,,-1170.0,6134.5,2145.0,373.0,201.0,31.0,378.0,3203.0,548.0,106.0,,0.0,1656.0,,6.0,2959.0,15596.0,31131.0,12570.0,69.8,79.9
2026-05-19 15:00:00,,,6365.2,2196.0,364.0,203.0,31.0,376.0,3013.0,549.0,63.0,,,1660.0,,10.0,3095.0,15445.0,31399.0,12849.0,69.2,80.4
2026-05-19 15:15:00,,,5777.2,2238.0,361.0,204.0,31.0,376.0,3279.0,548.0,204.0,,,1666.0,,12.0,3221.0,14767.0,31577.0,13577.0,67.6,79.4
2026-05-19 15:30:00,,,5693.7,2212.0,360.0,204.0,31.0,378.0,3528.0,548.0,113.0,,,1675.0,,14.0,3320.0,14479.0,31742.0,13929.0,66.3,78.3
2026-05-19 15:45:00,,,5861.2,2222.0,356.0,204.0,31.0,379.0,3792.0,548.0,118.0,,,1668.0,,20.0,3408.0,13798.0,31783.0,14557.0,64.4,77.1
2026-05-19 16:00:00,,,6180.7,2278.0,366.0,203.0,31.0,381.0,4107.0,548.0,110.0,,,1678.0,,15.0,3426.0,13141.0,31702.0,15120.0,62.7,75.7
2026-05-19 16:15:00,,,6681.5,2300.0,377.0,203.0,31.0,380.0,4225.0,548.0,108.0,,,1678.0,,15.0,3501.0,12649.0,31887.0,15722.0,61.1,74.9
2026-05-19 16:30:00,,,6655.8,2302.0,379.0,203.0,31.0,380.0,4458.0,548.0,117.0,,,1680.0,,16.0,3701.0,12057.0,32047.0,16273.0,59.7,73.9
2026-05-19 16:45:00,,,6372.6,2306.0,378.0,204.0,31.0,380.0,5068.0,548.0,121.0,,,1681.0,,18.0,3779.0,11075.0,31732.0,16860.0,57.4,71.2
2026-05-19 17:00:00,,,6201.2,2440.0,379.0,,67.0,383.0,5820.0,550.0,225.0,,,1689.0,,18.0,3863.0,10304.0,31788.0,17603.0,55.9,69.1
2026-05-19 17:15:00,,,5837.9,2448.0,366.0,,52.0,382.0,6334.0,550.0,230.0,,,1695.0,,18.0,3885.0,9481.0,31844.0,18460.0,53.3,66.7
2026-05-19 17:30:00,,,5100.6,2481.0,364.0,,48.0,381.0,7790.0,550.0,219.0,,,1708.0,,20.0,3897.0,8725.0,31762.0,19120.0,51.2,62.1
2026-05-19 17:45:00,,,5040.4,2516.0,360.0,,48.0,380.0,9521.0,550.0,238.0,,,1712.0,,20.0,3943.0,7545.0,31856.0,20348.0,47.6,56.5
2026-05-19 18:00:00,,,4979.0,2829.0,376.0,,47.0,380.0,10084.0,551.0,321.0,,,1710.0,,17.0,3838.0,6206.0,31968.0,21907.0,44.2,53.6
2026-05-19 18:15:00,,0.0,4963.0,2863.0,389.0,,48.0,382.0,10673.0,561.0,335.0,,5.0,1715.0,,13.0,3768.0,5335.0,32323.0,23207.0,41.0,50.9
2026-05-19 18:30:00,0.0,0.0,5388.4,2988.0,397.0,,48.0,383.0,11348.0,560.0,376.0,151.0,79.0,1719.0,,18.0,3739.0,4209.0,32706.0,24740.0,37.6,47.7
2026-05-19 18:45:00,0.0,0.0,5377.2,3126.0,384.0,,48.0,383.0,11936.0,560.0,494.0,311.0,690.0,1728.0,,18.0,3666.0,3160.0,33202.0,26358.0,34.4,44.7
2026-05-19 19:00:00,0.0,0.0,5197.0,3417.0,385.0,,48.0,382.0,12697.0,560.0,579.0,340.0,692.0,1738.0,,19.0,3535.0,2355.0,33858.0,27949.0,32.0,42.2
2026-05-19 19:15:00,0.0,0.0,5130.0,3464.0,388.0,,48.0,383.0,13094.0,560.0,595.0,731.0,1474.0,1744.0,,20.0,3430.0,1604.0,34298.0,29244.0,29.3,39.7
2026-05-19 19:30:00,0.0,0.0,5046.0,3505.0,392.0,,48.0,381.0,13725.0,560.0,646.0,734.0,1572.0,1748.0,,17.0,3382.0,967.0,34642.0,30276.0,27.3,37.3
2026-05-19 19:45:00,0.0,0.0,4908.0,3558.0,391.0,,48.0,382.0,14016.0,560.0,770.0,763.0,1635.0,1748.0,,19.0,3296.0,549.0,34806.0,30942.0,26.3,36.1
2026-05-19 20:00:00,0.0,0.0,5061.0,3705.0,395.0,,48.0,380.0,13998.0,560.0,798.0,1024.0,1627.0,1747.0,,22.0,3219.0,282.0,34757.0,31234.0,25.8,35.7
2026-05-19 20:15:00,0.0,0.0,5062.0,3736.0,395.0,,48.0,380.0,13675.0,560.0,832.0,1027.0,1633.0,1751.0,,24.0,3253.0,95.0,34982.0,31610.0,25.4,35.9
2026-05-19 20:30:00,0.0,0.0,5031.4,3751.0,397.0,,48.0,381.0,14008.0,560.0,833.0,1026.0,1654.0,1746.0,,22.0,3216.0,22.0,35201.0,31941.0,25.0,35.2
2026-05-19 20:45:00,0.0,0.0,4762.6,3736.0,396.0,,48.0,382.0,14279.0,560.0,831.0,1025.0,1658.0,1756.0,,20.0,3220.0,13.0,35082.0,31829.0,25.0,34.8
2026-05-19 21:00:00,0.0,0.0,5067.5,3721.0,398.0,,48.0,384.0,14438.0,560.0,837.0,1023.0,1614.0,1759.0,,23.0,3209.0,13.0,35006.0,31761.0,25.0,34.5
2026-05-19 21:15:00,0.0,0.0,4906.0,3751.0,395.0,,48.0,382.0,14139.0,560.0,776.0,950.0,1576.0,1764.0,,20.0,3150.0,13.0,34729.0,31546.0,25.0,34.7
2026-05-19 21:30:00,0.0,0.0,4927.7,3686.0,393.0,,48.0,381.0,13810.0,560.0,598.0,702.0,1381.0,1766.0,,18.0,3127.0,0.0,33804.0,30659.0,24.8,34.4
2026-05-19 21:45:00,0.0,0.0,5525.6,3549.0,393.0,,48.0,381.0,13234.0,560.0,543.0,918.0,735.0,1766.0,,16.0,3101.0,0.0,32724.0,29607.0,24.9,34.6
2026-05-19 22:00:00,0.0,0.0,4975.9,3304.0,395.0,,48.0,380.0,13445.0,560.0,508.0,902.0,782.0,1754.0,,19.0,3079.0,0.0,31959.0,28861.0,24.6,33.5
2026-05-19 22:15:00,,0.0,6476.1,3320.0,394.0,,48.0,383.0,12702.0,560.0,442.0,,99.0,1756.0,,15.0,3093.0,0.0,31278.0,28170.0,25.0,34.4
2026-05-19 22:30:00,,,6346.1,3180.0,392.0,,48.0,383.0,12418.0,560.0,324.0,,,1753.0,,15.0,3044.0,0.0,30646.0,27587.0,24.5,34.0
2026-05-19 22:45:00,,,6135.0,3130.0,393.0,,48.0,382.0,11788.0,560.0,308.0,,,1746.0,,11.0,3084.0,0.0,30017.0,26922.0,24.9,34.9
2026-05-19 23:00:00,,0.0,5525.4,3050.0,394.0,,48.0,381.0,11727.0,560.0,288.0,,13.0,1747.0,,6.0,3187.0,0.0,29344.0,26151.0,25.5,35.0
2026-05-19 23:15:00,,,5479.5,2886.0,390.0,,48.0,382.0,11527.0,560.0,211.0,,,1742.0,,4.0,3209.0,0.0,28695.0,25482.0,25.3,34.6
2026-05-19 23:30:00,,,5247.8,2831.0,393.0,,48.0,381.0,10860.0,561.0,208.0,,,1741.0,,4.0,3206.0,0.0,27717.0,24507.0,26.0,35.6
2026-05-19 23:45:00,,,5360.5,2816.0,392.0,,47.0,383.0,10594.0,560.0,199.0,,,1742.0,,5.0,3199.0,0.0,27237.0,24033.0,26.3,36.0
2026-05-20 00:00:00,,0.0,6278.1,2654.0,370.0,,49.0,380.0,9989.0,560.0,207.0,,289.0,1725.0,,5.0,3138.0,0.0,26652.0,23509.0,26.0,36.3
2026-05-20 00:15:00,,0.0,6673.2,2609.0,375.0,,48.0,379.0,9303.0,560.0,217.0,,237.0,1718.0,,6.0,3019.0,0.0,26191.0,23166.0,25.9,37.2
2026-05-20 00:30:00,,0.0,6679.0,2621.0,374.0,,48.0,380.0,9816.0,560.0,216.0,,20.0,1716.0,,5.0,2985.0,0.0,25830.0,22840.0,26.2,36.1
2026-05-20 00:45:00,,,6956.5,2592.0,370.0,,48.0,378.0,9675.0,560.0,211.0,,,1714.0,,4.0,2913.0,0.0,25569.0,22652.0,26.0,36.0
2026-05-20 01:00:00,,0.0,6723.1,2496.0,369.0,,49.0,378.0,9228.0,560.0,152.0,,6.0,1715.0,,3.0,2903.0,0.0,25138.0,22232.0,25.8,36.3
2026-05-20 01:15:00,,,6731.3,2463.0,372.0,,48.0,379.0,9211.0,560.0,148.0,,,1710.0,,3.0,2914.0,0.0,24838.0,21921.0,26.0,36.3
2026-05-20 01:30:00,,0.0,6819.4,2447.0,371.0,,48.0,381.0,8992.0,560.0,148.0,,0.0,1713.0,,4.0,2921.0,0.0,24576.0,21651.0,26.2,36.7
2026-05-20 01:45:00,,,6439.5,2425.0,369.0,,48.0,380.0,8697.0,560.0,147.0,,,1714.0,,5.0,2936.0,0.0,24389.0,21448.0,26.4,37.3
2026-05-20 02:00:00,,,6623.3,2414.0,372.0,,48.0,379.0,8905.0,560.0,130.0,,,1708.0,,5.0,2991.0,0.0,24125.0,21129.0,26.8,37.0
2026-05-20 02:15:00,,,6954.2,2397.0,378.0,,48.0,380.0,8703.0,560.0,131.0,,,1707.0,,5.0,3009.0,0.0,23946.0,20932.0,27.1,37.4
2026-05-20 02:30:00,,-137.0,6751.1,2374.0,378.0,,48.0,378.0,8322.0,560.0,131.0,,0.0,1704.0,,5.0,2979.0,0.0,24019.0,21035.0,26.8,38.1
2026-05-20 02:45:00,,-570.0,7027.2,2347.0,377.0,,48.0,380.0,8532.0,560.0,130.0,,0.0,1705.0,,7.0,2936.0,0.0,23882.0,20939.0,26.6,37.3
2026-05-20 03:00:00,,-946.0,7212.0,2348.0,380.0,,48.0,380.0,8914.0,560.0,130.0,,0.0,1702.0,,6.0,2856.0,0.0,23815.0,20953.0,26.4,36.3
2026-05-20 03:15:00,,,7117.0,2356.0,377.0,,48.0,379.0,8624.0,560.0,131.0,,,1704.0,,7.0,2809.0,0.0,23609.0,20793.0,26.4,36.7
2026-05-20 03:30:00,,-958.0,7029.4,2373.0,379.0,,48.0,379.0,8661.0,560.0,130.0,,0.0,1703.0,,8.0,2761.0,0.0,23568.0,20799.0,26.4,36.5
2026-05-20 03:45:00,0.0,-507.0,6949.9,2372.0,380.0,,48.0,380.0,8355.0,560.0,131.0,2.0,0.0,1700.0,,7.0,2733.0,0.0,23638.0,20898.0,26.2,37.1
2026-05-20 04:00:00,0.0,-457.0,7024.0,2381.0,378.0,,48.0,380.0,8298.0,560.0,131.0,78.0,0.0,1699.0,,12.0,2674.0,0.0,23633.0,20947.0,26.0,37.1
2026-05-20 04:15:00,0.0,-332.0,7029.1,2380.0,380.0,,48.0,380.0,8259.0,560.0,131.0,79.0,0.0,1700.0,,13.0,2657.0,0.0,23657.0,20987.0,25.9,37.1
2026-05-20 04:30:00,0.0,,7143.5,2366.0,379.0,,48.0,378.0,8203.0,560.0,131.0,79.0,,1703.0,,9.0,2654.0,0.0,23921.0,21258.0,25.5,37.1
2026-05-20 04:45:00,0.0,,6869.0,2369.0,380.0,,48.0,381.0,8260.0,560.0,131.0,78.0,,1706.0,,13.0,2682.0,0.0,23962.0,21267.0,25.6,37.1
2026-05-20 05:00:00,0.0,,7229.0,2480.0,373.0,,48.0,379.0,8616.0,560.0,176.0,79.0,,1708.0,,14.0,2676.0,0.0,24553.0,21863.0,25.6,36.9
2026-05-20 05:15:00,,,7220.0,2476.0,372.0,,48.0,379.0,8705.0,560.0,171.0,,,1709.0,,22.0,2631.0,0.0,24708.0,22055.0,25.2,36.5
2026-05-20 05:30:00,0.0,0.0,7212.0,2490.0,376.0,,48.0,379.0,8729.0,560.0,198.0,81.0,0.0,1710.0,,24.0,2657.0,5.0,24804.0,22118.0,25.4,36.7
2026-05-20 05:45:00,0.0,0.0,6567.1,2540.0,376.0,,48.0,378.0,8889.0,560.0,220.0,476.0,0.0,1713.0,,25.0,2669.0,51.0,25288.0,22543.0,25.5,36.9
2026-05-20 06:00:00,0.0,0.0,6939.7,2991.0,376.0,,48.0,379.0,8686.0,560.0,271.0,596.0,5.0,1715.0,,24.0,2619.0,234.0,26799.0,23922.0,26.4,39.5
2026-05-20 06:15:00,0.0,,7146.0,3015.0,377.0,,48.0,378.0,9225.0,561.0,291.0,593.0,,1716.0,,25.0,2542.0,580.0,27540.0,24393.0,26.8,39.4
2026-05-20 06:30:00,0.0,0.0,6973.6,3056.0,377.0,,48.0,378.0,9210.0,560.0,340.0,605.0,323.0,1721.0,,23.0,2501.0,1056.0,28542.0,24962.0,27.7,41.1
