datetime,Hydro pumped storage consumption,Battery Consumption,Cross border electricity trading,Hydro Run-of-River,Biomass,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Battery,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation
2026-05-21 13:00:00,-2785.0,-1350.0,4570.3,2048.0,424.0,193.0,121.0,379.0,2455.0,562.0,41.0,0.0,0.0,1662.0,,25.0,3962.0,17008.0,29155.0,8160.0,82.6,83.3
2026-05-21 13:15:00,-2783.0,-1348.0,4604.2,2002.0,424.0,202.0,126.0,382.0,2511.0,561.0,41.0,0.0,0.0,1659.0,,22.0,3980.0,16951.0,29305.0,8352.0,81.8,83.1
2026-05-21 13:30:00,-2843.0,-1344.0,4580.5,2038.0,421.0,204.0,127.0,381.0,2564.0,561.0,43.0,0.0,0.0,1661.0,,20.0,4015.0,16807.0,29701.0,8859.0,80.5,82.9
2026-05-21 13:45:00,-2796.0,-1260.0,4744.8,2088.0,423.0,206.0,138.0,378.0,2612.0,564.0,41.0,0.0,0.0,1662.0,,25.0,4078.0,16679.0,29950.0,9168.0,79.8,82.7
2026-05-21 14:00:00,-2728.0,-1123.0,5108.8,2048.0,422.0,,162.0,380.0,2409.0,571.0,41.0,0.0,0.0,1659.0,,25.0,4114.0,16427.0,29835.0,9269.0,79.3,83.7
2026-05-21 14:15:00,-2725.0,-899.0,4944.6,2028.0,419.0,,162.0,380.0,2583.0,571.0,41.0,0.0,0.0,1655.0,,29.0,4181.0,16160.0,30186.0,9816.0,77.6,83.1
2026-05-21 14:30:00,-2543.0,-826.0,5013.9,2021.0,418.0,,162.0,382.0,2770.0,572.0,42.0,0.0,0.0,1658.0,,28.0,4232.0,15854.0,30477.0,10363.0,76.0,82.3
2026-05-21 14:45:00,-2105.0,-679.0,5159.2,2023.0,413.0,,163.0,380.0,2565.0,572.0,43.0,0.0,0.0,1661.0,,29.0,4226.0,15632.0,30508.0,10621.0,75.2,82.8
2026-05-21 15:00:00,-2076.0,-655.0,5361.3,2032.0,402.0,,164.0,381.0,2508.0,571.0,43.0,0.0,0.0,1667.0,,29.0,4259.0,15302.0,30214.0,10624.0,74.9,82.7
2026-05-21 15:15:00,-2059.0,-294.0,5529.9,2051.0,398.0,,164.0,382.0,2253.0,571.0,41.0,0.0,0.0,1668.0,,29.0,4272.0,15259.0,30378.0,10818.0,74.5,83.5
2026-05-21 15:30:00,-2053.0,-238.0,5693.7,2052.0,403.0,,164.0,379.0,2265.0,571.0,41.0,0.0,0.0,1673.0,,29.0,4320.0,14702.0,30545.0,11494.0,72.4,83.2
2026-05-21 15:45:00,-1940.0,,5869.3,2072.0,406.0,,164.0,383.0,2489.0,571.0,45.0,0.0,,1673.0,,29.0,4339.0,14270.0,30804.0,12166.0,70.5,82.2
2026-05-21 16:00:00,-828.0,,5873.0,2102.0,407.0,,145.0,382.0,2466.0,571.0,53.0,0.0,,1678.0,,29.0,4364.0,13693.0,30706.0,12620.0,69.1,82.0
2026-05-21 16:15:00,-566.0,,5863.0,2108.0,409.0,,143.0,384.0,2522.0,571.0,52.0,0.0,,1680.0,,29.0,4360.0,13225.0,30751.0,13137.0,67.5,81.4
2026-05-21 16:30:00,,,5855.0,2130.0,406.0,,143.0,384.0,2898.0,570.0,52.0,,,1686.0,,29.0,4352.0,12460.0,30937.0,14096.0,64.6,79.6
2026-05-21 16:45:00,,,5845.0,2130.0,409.0,,143.0,383.0,3409.0,570.0,54.0,,,1692.0,,29.0,4350.0,11956.0,30910.0,14575.0,63.1,77.6
2026-05-21 17:00:00,,,5853.0,2360.0,420.0,,143.0,383.0,3441.0,570.0,135.0,,,1699.0,,29.0,4573.0,11451.0,31018.0,14965.0,63.0,77.5
2026-05-21 17:15:00,,,5843.0,2355.0,423.0,,,383.0,3962.0,570.0,142.0,,,1704.0,,29.0,5030.0,10440.0,31146.0,15647.0,61.0,75.8
2026-05-21 17:30:00,,,5828.0,2394.0,419.0,,,384.0,4567.0,570.0,137.0,,,1712.0,,29.0,5788.0,9588.0,31620.0,16215.0,59.9,74.0
2026-05-21 17:45:00,,0.0,5812.0,2430.0,420.0,,,385.0,5596.0,570.0,144.0,,35.0,1728.0,,29.0,5984.0,8497.0,32094.0,17584.0,56.3,70.1
2026-05-21 18:00:00,,,5971.3,2578.0,421.0,,,382.0,6379.0,570.0,194.0,,,1743.0,,29.0,6512.0,7225.0,32560.0,18794.0,53.8,67.3
2026-05-21 18:15:00,,,5644.2,2609.0,431.0,,,383.0,7689.0,571.0,233.0,,,1749.0,,29.0,6636.0,5966.0,32820.0,20189.0,50.2,62.7
2026-05-21 18:30:00,,,5968.8,2688.0,438.0,,,382.0,8946.0,574.0,240.0,,,1760.0,,29.0,6590.0,4765.0,33345.0,21961.0,46.0,58.0
2026-05-21 18:45:00,0.0,0.0,5548.8,2964.0,438.0,,,383.0,9762.0,574.0,315.0,135.0,84.0,1767.0,,30.0,6472.0,3602.0,33784.0,23680.0,42.6,54.7
2026-05-21 19:00:00,0.0,,5618.2,3299.0,439.0,,,383.0,9737.0,575.0,453.0,388.0,,1772.0,,30.0,6473.0,2586.0,34600.0,25511.0,40.0,53.8
2026-05-21 19:15:00,0.0,0.0,5057.9,3355.0,444.0,,,383.0,10381.0,575.0,516.0,413.0,1491.0,1767.0,,29.0,6446.0,1711.0,35015.0,26829.0,37.3,51.1
2026-05-21 19:30:00,0.0,0.0,5237.2,3546.0,442.0,,,380.0,10843.0,575.0,606.0,528.0,1540.0,1774.0,,30.0,6434.0,1021.0,35029.0,27544.0,36.1,49.3
2026-05-21 19:45:00,0.0,0.0,4995.7,3681.0,447.0,,,383.0,11096.0,575.0,856.0,535.0,1614.0,1774.0,,29.0,6311.0,560.0,35289.0,28389.0,35.3,48.5
2026-05-21 20:00:00,0.0,0.0,4790.8,3873.0,448.0,,,382.0,11541.0,576.0,909.0,536.0,1610.0,1771.0,,29.0,6223.0,264.0,35614.0,29098.0,34.6,47.4
2026-05-21 20:15:00,0.0,0.0,4423.0,3950.0,451.0,,,383.0,11989.0,576.0,908.0,931.0,1627.0,1776.0,,28.0,6206.0,82.0,35470.0,29154.0,34.4,46.3
2026-05-21 20:30:00,0.0,0.0,4712.1,4015.0,460.0,,,383.0,11996.0,577.0,899.0,997.0,1654.0,1778.0,,26.0,6216.0,8.0,35848.0,29598.0,34.0,46.3
2026-05-21 20:45:00,0.0,0.0,4724.5,3992.0,464.0,,,385.0,11830.0,578.0,899.0,869.0,1421.0,1782.0,,26.0,6231.0,1.0,35721.0,29463.0,34.1,46.6
2026-05-21 21:00:00,0.0,0.0,4384.0,4017.0,467.0,,,382.0,11771.0,578.0,903.0,852.0,1595.0,1780.0,,28.0,6317.0,0.0,35519.0,29174.0,34.7,46.9
2026-05-21 21:15:00,0.0,0.0,4365.1,4040.0,483.0,,,383.0,11756.0,578.0,901.0,531.0,1574.0,1786.0,,28.0,6415.0,0.0,34954.0,28511.0,35.6,47.2
2026-05-21 21:30:00,0.0,0.0,4347.4,4014.0,498.0,,,384.0,11434.0,578.0,819.0,391.0,1359.0,1790.0,,25.0,6474.0,0.0,34406.0,27907.0,36.1,47.7
2026-05-21 21:45:00,,0.0,4464.8,3795.0,512.0,,,382.0,11022.0,578.0,673.0,,1238.0,1789.0,,23.0,6495.0,0.0,33510.0,26992.0,36.0,47.8
2026-05-21 22:00:00,,0.0,4272.0,3511.0,517.0,,,384.0,10953.0,579.0,508.0,,803.0,1783.0,,26.0,6563.0,0.0,32425.0,25836.0,36.1,47.1
2026-05-21 22:15:00,,0.0,4567.0,3547.0,527.0,,,382.0,10704.0,578.0,421.0,,163.0,1774.0,,22.0,6588.0,0.0,31822.0,25212.0,36.7,47.6
2026-05-21 22:30:00,,0.0,4921.1,3431.0,545.0,,,379.0,10206.0,579.0,419.0,,58.0,1771.0,,16.0,6537.0,0.0,31300.0,24747.0,36.8,48.3
2026-05-21 22:45:00,,,4872.8,3386.0,558.0,,,380.0,9971.0,579.0,374.0,,,1768.0,,15.0,6486.0,0.0,30488.0,23987.0,37.4,48.5
2026-05-21 23:00:00,,0.0,5286.9,3227.0,573.0,,,380.0,10110.0,579.0,285.0,,29.0,1759.0,,9.0,6508.0,0.0,29968.0,23451.0,37.3,47.7
2026-05-21 23:15:00,,0.0,4889.6,3100.0,588.0,,,381.0,9891.0,579.0,298.0,,60.0,1756.0,,12.0,6517.0,0.0,29383.0,22854.0,37.8,48.0
2026-05-21 23:30:00,,0.0,4796.8,3073.0,597.0,,,380.0,9260.0,579.0,306.0,,35.0,1752.0,,24.0,6470.0,0.0,28537.0,22043.0,38.7,49.2
2026-05-21 23:45:00,,,4732.2,3072.0,607.0,,,379.0,8738.0,579.0,348.0,,,1746.0,,27.0,6393.0,0.0,27948.0,21528.0,39.5,50.4
2026-05-22 00:00:00,0.0,,4800.0,2811.0,592.0,270.0,150.0,379.0,8352.0,579.0,259.0,158.0,,1723.0,,26.0,6316.0,0.0,27373.0,21031.0,38.7,49.3
2026-05-22 00:15:00,,,4770.6,2804.0,591.0,245.0,143.0,382.0,7517.0,579.0,245.0,,,1719.0,,22.0,6288.0,0.0,26703.0,20393.0,39.4,51.3
2026-05-22 00:30:00,0.0,,4776.0,2685.0,584.0,152.0,143.0,381.0,7049.0,579.0,269.0,1864.0,,1722.0,,25.0,6253.0,0.0,26536.0,20258.0,39.2,52.4
2026-05-22 00:45:00,0.0,,4772.0,2666.0,592.0,123.0,143.0,382.0,6765.0,580.0,261.0,1174.0,,1722.0,,28.0,6217.0,0.0,25847.0,19602.0,40.0,53.1
2026-05-22 01:00:00,0.0,,4866.1,2571.0,600.0,122.0,144.0,382.0,7012.0,580.0,280.0,637.0,,1719.0,,26.0,6213.0,0.0,25304.0,19065.0,40.6,52.3
2026-05-22 01:15:00,,,5001.3,2551.0,594.0,122.0,143.0,382.0,7024.0,580.0,206.0,,,1719.0,,23.0,6204.0,0.0,25368.0,19141.0,40.0,52.0
2026-05-22 01:30:00,0.0,,4937.2,2510.0,580.0,122.0,143.0,382.0,6945.0,580.0,137.0,788.0,,1721.0,,25.0,6107.0,0.0,25200.0,19068.0,39.4,51.6
2026-05-22 01:45:00,0.0,,5116.9,2504.0,584.0,123.0,143.0,383.0,6984.0,580.0,118.0,779.0,,1717.0,,28.0,6020.0,0.0,24755.0,18707.0,39.7,51.3
2026-05-22 02:00:00,,,5447.8,2511.0,585.0,122.0,32.0,379.0,7033.0,580.0,105.0,,,1715.0,,19.0,5946.0,0.0,24720.0,18755.0,39.4,51.2
2026-05-22 02:15:00,,,5649.2,2501.0,588.0,122.0,8.0,382.0,6823.0,581.0,102.0,,,1713.0,,15.0,5896.0,0.0,24542.0,18631.0,39.5,51.7
2026-05-22 02:30:00,,0.0,5506.5,2491.0,586.0,122.0,8.0,382.0,6638.0,581.0,102.0,,0.0,1708.0,,12.0,5855.0,0.0,24281.0,18414.0,39.6,52.1
2026-05-22 02:45:00,,,5185.4,2483.0,599.0,122.0,8.0,382.0,6473.0,581.0,103.0,,,1708.0,,13.0,5751.0,0.0,24360.0,18596.0,39.1,52.3
2026-05-22 03:00:00,,,4998.6,2518.0,607.0,122.0,8.0,382.0,6492.0,581.0,102.0,,,1706.0,,17.0,5767.0,0.0,24151.0,18367.0,39.7,52.4
2026-05-22 03:15:00,,,5320.0,2510.0,609.0,122.0,8.0,380.0,6491.0,581.0,102.0,,,1707.0,,23.0,5874.0,0.0,24045.0,18148.0,40.3,52.7
2026-05-22 03:30:00,,,5415.8,2506.0,608.0,122.0,8.0,380.0,6384.0,581.0,108.0,,,1708.0,,24.0,5895.0,0.0,24040.0,18121.0,40.4,53.1
2026-05-22 03:45:00,0.0,,5595.9,2510.0,607.0,122.0,8.0,379.0,6157.0,581.0,110.0,440.0,,1701.0,,24.0,5925.0,0.0,23910.0,17961.0,40.8,53.8
2026-05-22 04:00:00,0.0,,5082.9,2529.0,605.0,122.0,8.0,380.0,6334.0,581.0,111.0,517.0,,1706.0,,28.0,5905.0,0.0,24101.0,18168.0,40.5,53.3
2026-05-22 04:15:00,0.0,,5147.9,2522.0,605.0,122.0,8.0,381.0,6371.0,581.0,112.0,551.0,,1706.0,,30.0,5931.0,0.0,24401.0,18440.0,40.1,53.2
2026-05-22 04:30:00,0.0,0.0,5254.9,2451.0,604.0,122.0,8.0,380.0,6254.0,581.0,112.0,574.0,1.0,1710.0,,29.0,5973.0,0.0,24369.0,18367.0,40.0,53.5
2026-05-22 04:45:00,0.0,0.0,5247.2,2459.0,601.0,122.0,8.0,380.0,6327.0,581.0,113.0,575.0,4.0,1716.0,,30.0,5916.0,0.0,24415.0,18469.0,39.7,53.1
2026-05-22 05:00:00,0.0,0.0,5048.1,2586.0,600.0,122.0,8.0,381.0,6499.0,581.0,171.0,544.0,8.0,1716.0,,30.0,5905.0,0.0,25062.0,19127.0,39.4,53.1
2026-05-22 05:15:00,,0.0,5099.0,2590.0,607.0,112.0,8.0,380.0,6926.0,581.0,181.0,,4.0,1716.0,,30.0,5936.0,0.0,25132.0,19166.0,39.5,52.1
2026-05-22 05:30:00,,0.0,5164.6,2593.0,605.0,113.0,8.0,381.0,7459.0,581.0,190.0,,7.0,1721.0,,30.0,5906.0,7.0,25258.0,19315.0,39.2,50.6
2026-05-22 05:45:00,0.0,,5253.9,2616.0,606.0,112.0,8.0,381.0,7455.0,581.0,213.0,92.0,,1719.0,,30.0,5916.0,58.0,25429.0,19425.0,39.4,50.9
2026-05-22 06:00:00,0.0,,4852.0,2912.0,606.0,114.0,8.0,381.0,7018.0,581.0,277.0,1026.0,,1735.0,,30.0,5906.0,263.0,26960.0,20761.0,39.2,53.3
2026-05-22 06:15:00,0.0,,5226.0,2970.0,608.0,113.0,8.0,380.0,6905.0,581.0,310.0,1316.0,,1741.0,,29.0,5905.0,636.0,27931.0,21361.0,39.5,54.7
2026-05-22 06:30:00,0.0,,5431.0,3025.0,608.0,113.0,8.0,381.0,6991.0,581.0,402.0,1029.0,,1745.0,,29.0,5903.0,1124.0,28915.0,21859.0,40.4,55.8
2026-05-22 06:45:00,0.0,0.0,5675.0,3028.0,609.0,113.0,8.0,379.0,6814.0,581.0,386.0,1261.0,206.0,1751.0,,29.0,5874.0,1794.0,29743.0,22046.0,41.4,57.6
2026-05-22 07:00:00,0.0,0.0,5430.3,3046.0,631.0,113.0,8.0,379.0,6549.0,580.0,361.0,1563.0,601.0,1746.0,,29.0,5814.0,2729.0,30924.0,22352.0,42.7,60.0
2026-05-22 07:15:00,0.0,,6457.8,3013.0,622.0,113.0,8.0,381.0,6326.0,580.0,343.0,1718.0,,1742.0,,28.0,5671.0,3854.0,31880.0,22327.0,44.3,62.2
2026-05-22 07:30:00,0.0,,6585.0,3026.0,609.0,112.0,8.0,381.0,6331.0,579.0,311.0,1755.0,,1736.0,,25.0,5540.0,5106.0,32780.0,22109.0,46.4,63.9
2026-05-22 07:45:00,0.0,,6842.0,3002.0,607.0,103.0,8.0,379.0,5667.0,580.0,317.0,1634.0,,1736.0,,24.0,5467.0,6400.0,33147.0,21256.0,49.5,67.5
2026-05-22 08:00:00,,,6643.0,2937.0,600.0,101.0,9.0,380.0,4972.0,579.0,386.0,,,1734.0,,26.0,5459.0,7697.0,33852.0,20670.0,52.2,71.1
2026-05-22 08:15:00,,,6529.0,3039.0,613.0,100.0,9.0,380.0,4335.0,579.0,394.0,,,1731.0,,27.0,5464.0,8914.0,34493.0,20088.0,55.2,74.4
2026-05-22 08:30:00,,0.0,6539.0,2957.0,616.0,103.0,9.0,377.0,3682.0,579.0,389.0,,399.0,1725.0,,25.0,5451.0,10147.0,34501.0,18878.0,58.4,77.4
2026-05-22 08:45:00,0.0,,6548.0,2912.0,619.0,103.0,17.0,382.0,3621.0,579.0,387.0,1317.0,,1721.0,,25.0,5476.0,11231.0,34438.0,17706.0,61.6,78.4
2026-05-22 09:00:00,,0.0,5791.0,2844.0,621.0,105.0,9.0,381.0,3704.0,578.0,330.0,,116.0,1718.0,,28.0,5631.0,11754.0,34072.0,16659.0,63.9,78.6
2026-05-22 09:15:00,,,5801.0,2808.0,620.0,111.0,9.0,381.0,3793.0,578.0,330.0,,,1709.0,,29.0,5520.0,12109.0,34152.0,16494.0,64.4,78.6
2026-05-22 09:30:00,,,5810.0,2758.0,620.0,101.0,26.0,381.0,3613.0,577.0,316.0,,,1701.0,,28.0,5581.0,12635.0,33635.0,15391.0,66.9,79.5
2026-05-22 09:45:00,,,5819.0,2758.0,627.0,101.0,32.0,381.0,3258.0,577.0,268.0,,,1701.0,,29.0,5747.0,13171.0,33221.0,14274.0,69.8,80.9
2026-05-22 10:00:00,-738.0,,5686.0,2453.0,634.0,101.0,32.0,380.0,2702.0,577.0,162.0,0.0,,1705.0,,29.0,5896.0,13762.0,32748.0,13061.0,71.8,82.7
2026-05-22 10:15:00,-1082.0,,5695.0,2404.0,638.0,101.0,32.0,377.0,2563.0,577.0,99.0,0.0,,1705.0,,27.0,5597.0,13960.0,32269.0,12685.0,72.2,83.0
2026-05-22 10:30:00,-1219.0,,5703.0,2391.0,643.0,101.0,32.0,378.0,2683.0,577.0,96.0,0.0,,1699.0,,24.0,5042.0,14588.0,32220.0,12566.0,72.5,82.7
2026-05-22 10:45:00,-1636.0,-418.0,5708.0,2373.0,652.0,101.0,32.0,377.0,2553.0,576.0,94.0,0.0,0.0,1698.0,,23.0,4933.0,15024.0,31749.0,11769.0,74.6,83.3
2026-05-22 11:00:00,-1907.0,,5733.0,2280.0,659.0,101.0,32.0,375.0,2428.0,576.0,56.0,0.0,,1695.0,,21.0,4072.0,15394.0,31215.0,11728.0,73.9,83.3
2026-05-22 11:15:00,-1932.0,,5664.0,2286.0,642.0,101.0,32.0,376.0,2395.0,576.0,56.0,0.0,,1694.0,,18.0,3770.0,15702.0,31181.0,11691.0,73.9,83.4
2026-05-22 11:30:00,-2442.0,,5689.0,2273.0,645.0,101.0,32.0,372.0,2403.0,576.0,61.0,0.0,,1679.0,,21.0,3777.0,16057.0,30972.0,11117.0,75.6,83.6
2026-05-22 11:45:00,-2395.0,-574.0,5745.0,2247.0,655.0,101.0,32.0,372.0,2221.0,576.0,55.0,0.0,0.0,1671.0,,24.0,3769.0,16309.0,30686.0,10584.0,77.0,84.3
2026-05-22 12:00:00,-2705.0,-858.0,6070.6,2196.0,657.0,101.0,32.0,372.0,2258.0,575.0,66.0,0.0,0.0,1683.0,,24.0,3752.0,16518.0,29829.0,9535.0,79.7,84.3
2026-05-22 12:15:00,-2945.0,-1140.0,6183.5,2192.0,664.0,101.0,32.0,372.0,2189.0,575.0,91.0,0.0,0.0,1682.0,,24.0,3542.0,16114.0,28910.0,9230.0,80.3,84.1
2026-05-22 12:30:00,-3125.0,-1159.0,6194.6,2198.0,669.0,101.0,32.0,374.0,2215.0,575.0,130.0,0.0,0.0,1686.0,,24.0,3331.0,15810.0,28753.0,9588.0,79.1,83.8
2026-05-22 12:45:00,-3377.0,-1117.0,6079.3,2161.0,678.0,101.0,31.0,372.0,2456.0,574.0,75.0,0.0,0.0,1681.0,,16.0,3052.0,15663.0,28591.0,9860.0,77.7,82.7
2026-05-22 13:00:00,-3377.0,-1126.0,6134.0,2075.0,685.0,100.0,32.0,374.0,2439.0,574.0,41.0,0.0,0.0,1683.0,,10.0,2852.0,15597.0,28529.0,10070.0,76.5,82.5
2026-05-22 13:15:00,-3282.0,-1120.0,6283.4,2083.0,685.0,102.0,31.0,371.0,2534.0,574.0,40.0,0.0,0.0,1685.0,,10.0,2869.0,15521.0,28741.0,10341.0,75.8,82.2
2026-05-22 13:30:00,-3060.0,-1124.0,6197.4,2092.0,690.0,101.0,31.0,376.0,2479.0,574.0,39.0,0.0,0.0,1683.0,,10.0,2886.0,15281.0,28624.0,10447.0,75.4,82.2
2026-05-22 13:45:00,-3062.0,,6129.2,2081.0,690.0,101.0,31.0,374.0,2384.0,574.0,40.0,0.0,,1682.0,,10.0,3013.0,15327.0,28562.0,10212.0,76.1,82.6
2026-05-22 14:00:00,-3056.0,-1146.0,6220.6,2103.0,675.0,101.0,71.0,374.0,2425.0,575.0,50.0,0.0,0.0,1680.0,,10.0,3008.0,15109.0,28611.0,10484.0,75.3,82.2
2026-05-22 14:15:00,-3052.0,-1143.0,6251.3,2094.0,672.0,101.0,71.0,376.0,2535.0,574.0,42.0,0.0,0.0,1682.0,,10.0,3022.0,14769.0,28455.0,10654.0,74.4,81.6
2026-05-22 14:30:00,-3025.0,,6393.1,2092.0,665.0,101.0,71.0,381.0,2667.0,573.0,40.0,0.0,,1687.0,,10.0,3042.0,14906.0,29054.0,11096.0,73.4,81.3
2026-05-22 14:45:00,-2459.0,,6383.8,2077.0,661.0,101.0,71.0,381.0,2539.0,571.0,40.0,0.0,,1687.0,,19.0,4032.0,14696.0,29530.0,10783.0,74.8,82.2
2026-05-22 15:00:00,-2318.0,-982.0,6119.3,2093.0,654.0,102.0,71.0,381.0,2223.0,566.0,41.0,0.0,0.0,1687.0,,22.0,4574.0,14237.0,29575.0,10742.0,75.0,83.3
2026-05-22 15:15:00,-2178.0,-706.0,5945.7,2112.0,655.0,102.0,71.0,381.0,2082.0,566.0,41.0,0.0,0.0,1680.0,,22.0,4591.0,13714.0,29535.0,11208.0,73.5,83.4
2026-05-22 15:30:00,-2174.0,,5669.4,2121.0,654.0,102.0,71.0,378.0,2118.0,566.0,41.0,0.0,,1685.0,,22.0,4646.0,13342.0,29717.0,11707.0,72.0,83.1
2026-05-22 15:45:00,-2127.0,,5538.1,2135.0,660.0,113.0,71.0,377.0,2140.0,565.0,44.0,0.0,,1687.0,,23.0,5056.0,12838.0,29888.0,11971.0,71.3,82.9
2026-05-22 16:00:00,-1615.0,,6469.0,2248.0,669.0,122.0,67.0,375.0,2128.0,566.0,145.0,0.0,,1697.0,,22.0,5477.0,12190.0,29700.0,12011.0,71.8,82.9
2026-05-22 16:15:00,,,6187.2,2265.0,676.0,122.0,49.0,376.0,2192.0,565.0,139.0,,,1699.0,,23.0,5533.0,11845.0,30077.0,12676.0,70.0,82.6
2026-05-22 16:30:00,,,6231.3,2246.0,682.0,122.0,49.0,376.0,2296.0,568.0,62.0,,,1700.0,,24.0,5581.0,11351.0,30357.0,13401.0,67.6,81.9
2026-05-22 16:45:00,,,6090.4,2260.0,683.0,122.0,48.0,377.0,2598.0,573.0,62.0,,,1702.0,,26.0,5779.0,10690.0,30421.0,13926.0,66.0,80.5
2026-05-22 17:00:00,,,5669.5,2340.0,687.0,,49.0,378.0,2812.0,566.0,115.0,,,1712.0,,29.0,5881.0,10063.0,30637.0,14664.0,64.2,79.9
2026-05-22 17:15:00,,,5566.6,2400.0,693.0,,49.0,379.0,3349.0,565.0,130.0,,,1717.0,,29.0,5988.0,9542.0,30817.0,15258.0,62.8,77.9
2026-05-22 17:30:00,,0.0,5864.8,2410.0,696.0,,49.0,379.0,3818.0,565.0,131.0,,40.0,1724.0,,29.0,6003.0,9213.0,30935.0,15690.0,61.6,76.1
2026-05-22 17:45:00,,0.0,5717.9,2434.0,697.0,,48.0,378.0,4517.0,565.0,148.0,,359.0,1732.0,,28.0,5901.0,8207.0,31364.0,17228.0,57.3,72.9
2026-05-22 18:00:00,,,6328.0,2755.0,696.0,,49.0,379.0,5591.0,565.0,179.0,,,1741.0,,29.0,6013.0,7088.0,31644.0,18514.0,54.7,69.1
2026-05-22 18:15:00,,,5691.4,2836.0,699.0,,49.0,382.0,6506.0,565.0,197.0,,,1753.0,,28.0,6841.0,5974.0,32236.0,19393.0,53.2,66.4
2026-05-22 18:30:00,,0.0,6231.9,2901.0,698.0,,49.0,379.0,7253.0,565.0,205.0,,13.0,1762.0,,22.0,6932.0,4791.0,32751.0,21006.0,49.2,63.1
2026-05-22 18:45:00,,0.0,6519.9,3037.0,696.0,,49.0,380.0,8395.0,565.0,305.0,,95.0,1771.0,,23.0,6723.0,3593.0,33238.0,22899.0,45.0,58.5
